index,SuhuMin,SuhuMax,Hujan,Penguapan,SinarMatahari,KecepatanAnginTerkencang,KecepatanAngin9am,KecepatanAngin3pm,Kelembaban9am,Kelembaban3pm,Tekanan9am,Tekanan3pm,Awan9am,Awan3pm,Suhu9am,Suhu3pm,BersaljuHariIni,BersaljuBesok,PrediksiBersaljuBesok
15593,0.7288629737609328,24.5,Tidak,0.12709030100334448,0.1724137931034483,0.125,0.16923076923076924,0.16923076923076924,0.683673469387755,0.6224489795918366,0.6958855098389982,0.6588235294117659,Ya,Ya,0.61455525606469,0.46489104116222746,Tidak,Tidak,Tidak
15596,0.6326530612244897,30.9,Tidak,0.1806020066889632,0.10344827586206896,0.4134615384615385,0.36923076923076925,0.4307692307692308,0.5816326530612245,0.44897959183673464,0.41144901610017826,0.3607843137254889,0.875,0.875,0.6253369272237197,0.6053268765133171,Tidak,Ya,Ya
15600,0.7755102040816325,30.8,Tidak,0.14381270903010032,0.4551724137931034,0.1826923076923077,0.09230769230769231,0.26153846153846155,0.693877551020408,0.6020408163265305,0.5223613595706631,0.466666666666665,0.875,0.875,0.7142857142857143,0.5762711864406779,Tidak,Ya,Tidak
15601,0.5364431486880465,24.4,Tidak,0.08695652173913043,0.5586206896551724,0.3076923076923077,0.03076923076923077,0.3076923076923077,0.9387755102040816,0.6224489795918366,0.5134168157423993,0.49215686274509807,0.875,0.375,0.444743935309973,0.43583535108958826,Tidak,Tidak,Tidak
15607,0.39650145772594747,30.4,Tidak,0.08361204013377926,0.8413793103448275,0.1634615384615385,0.2,0.09230769230769231,0.6326530612244897,0.2040816326530612,0.5563506261180677,0.4647058823529413,0.25,0.625,0.42857142857142855,0.5859564164648909,Tidak,Tidak,Tidak
15611,0.33819241982507287,16.7,Tidak,0.046822742474916385,0.3793103448275862,0.125,0.16923076923076924,0.2,0.7755102040816325,0.4081632653061224,0.8211091234347059,0.8215686274509828,0.75,0.75,0.2938005390835579,0.2687651331719128,Tidak,Tidak,Tidak
15616,0.29446064139941686,14.0,5.6,0.013377926421404682,0.6137931034482759,0.3942307692307692,0.2923076923076923,0.36923076923076925,0.7755102040816325,0.4591836734693877,0.6905187835420392,0.6941176470588246,Tidak,0.75,0.18059299191374661,0.2130750605326876,Ya,Tidak,Tidak
15617,0.39067055393586003,19.8,Tidak,0.07023411371237458,0.6896551724137931,0.21153846153846156,0.4,0.13846153846153847,0.6224489795918366,0.4897959183673469,0.6958855098389982,0.6588235294117659,0.125,0.375,0.2641509433962264,0.31719128329297813,Tidak,Tidak,Tidak
15619,0.6268221574344023,24.6,Ya,0.14381270903010032,0.05517241379310345,0.25,0.2923076923076923,0.3384615384615385,0.6632653061224489,0.5306122448979591,0.6404293381037576,0.6274509803921582,Ya,0.875,0.5714285714285715,0.46246973365617416,Tidak,Tidak,Tidak
15621,0.09912536443148687,13.8,Tidak,0.030100334448160536,0.6206896551724138,0.038461538461538464,0.09230769230769231,0.13846153846153847,Ya,0.5714285714285714,0.8461538461538503,0.8294117647058847,0.125,0.125,0.013477088948787064,0.21065375302663436,Tidak,Tidak,Tidak
15626,0.4723032069970845,16.2,1.2,0.11371237458193979,0.42758620689655175,0.31730769230769235,0.23076923076923078,0.4307692307692308,0.8571428571428571,0.6326530612244897,0.6601073345259394,0.6941176470588246,Ya,Ya,0.3018867924528302,0.23970944309927356,Ya,Ya,Tidak
15627,0.877551020408163,32.2,Tidak,0.21070234113712374,0.8689655172413793,0.23076923076923078,0.2,0.3076923076923077,0.5612244897959183,0.4795918367346938,0.5169946332737041,0.44313725490196276,0.375,0.25,0.7735849056603774,0.6271186440677965,Tidak,Tidak,Tidak
15628,0.33819241982507287,20.0,Tidak,0.03678929765886288,0.593103448275862,0.3557692307692308,0.09230769230769231,0.3384615384615385,0.7551020408163265,0.4591836734693877,0.6350626118067986,0.5921568627450995,0.875,Ya,0.3396226415094339,0.33171912832929773,Tidak,Tidak,Tidak
15629,0.5276967930029154,29.9,Tidak,0.15384615384615383,0.9034482758620689,0.25,0.09230769230769231,0.4,0.43877551020408156,0.38775510204081626,0.5545617173524171,0.5235294117647058,0.125,Tidak,0.6010781671159029,0.5278450363196125,Tidak,Tidak,Tidak
15633,0.27405247813411077,15.1,Tidak,0.03678929765886288,0.696551724137931,0.31730769230769235,0.3384615384615385,0.36923076923076925,0.7857142857142856,0.44897959183673464,0.779964221824688,0.7745098039215677,Tidak,0.125,0.20754716981132076,0.23970944309927356,Tidak,Tidak,Tidak
15634,0.8425655976676383,35.2,Tidak,0.13043478260869565,0.6275862068965516,0.5,0.3384615384615385,0.4,0.683673469387755,0.5408163265306122,0.4901610017889091,0.3960784313725476,0.25,0.875,0.7466307277628033,0.704600484261501,Tidak,Ya,Ya
15637,0.7463556851311951,28.2,Tidak,0.09364548494983277,0.42758620689655175,0.25,0.23076923076923078,0.3076923076923077,0.6632653061224489,0.4897959183673469,0.5330948121645811,0.466666666666665,0.875,0.5,0.6091644204851752,0.5520581113801452,Tidak,Tidak,Tidak
15641,0.6297376093294459,28.4,Tidak,0.11371237458193979,0.7655172413793103,0.23076923076923078,0.23076923076923078,0.2923076923076923,0.5714285714285714,0.5306122448979591,0.5796064400715579,0.5137254901960766,0.375,0.125,0.6846361185983828,0.5472154963680386,Tidak,Tidak,Tidak
15643,0.35568513119533524,22.1,Tidak,0.08695652173913043,0.7310344827586207,0.2692307692307692,0.3384615384615385,0.3384615384615385,0.6530612244897959,0.28571428571428564,0.8175313059033975,0.772549019607844,Tidak,Tidak,0.31536388140161725,0.3995157384987893,Tidak,Tidak,Tidak
15648,0.2536443148688046,16.1,Tidak,0.02006688963210702,Tidak,0.5384615384615385,0.5692307692307692,0.5692307692307692,0.8265306122448979,0.7040816326530611,0.6815742397137754,0.5823529411764703,Ya,Ya,0.19407008086253366,0.21791767554479413,Tidak,Tidak,Ya
15649,0.32361516034985416,20.3,Tidak,0.02006688963210702,0.696551724137931,0.1826923076923077,0.2,0.16923076923076924,0.5306122448979591,0.38775510204081626,0.6225402504472299,0.5588235294117645,0.25,0.25,0.42857142857142855,0.35351089588377715,Tidak,Tidak,Tidak
15650,0.43440233236151593,15.5,15.4,0.056856187290969896,0.296551724137931,0.5192307692307692,0.36923076923076925,0.46153846153846156,0.6632653061224489,0.7346938775510203,0.39713774597495544,0.36470588235294343,0.875,0.75,0.35309973045822096,0.2445520581113801,Ya,Tidak,Ya
15651,0.5743440233236151,24.3,Tidak,0.04013377926421404,0.6068965517241379,0.14423076923076922,0.16923076923076924,0.26153846153846155,0.7551020408163265,0.6632653061224489,0.6726296958855116,0.5960784313725505,0.125,0.25,0.49326145552560635,0.423728813559322,Tidak,Tidak,Tidak
15655,0.6501457725947521,23.7,0.2,0.10367892976588629,0.7999999999999999,0.3076923076923077,0.26153846153846155,0.4307692307692308,0.44897959183673464,0.4183673469387755,0.7245080500894474,0.7039215686274503,0.375,0.375,0.5768194070080862,0.4261501210653752,Tidak,Tidak,Tidak
15657,0.5510204081632653,21.1,Tidak,0.05351170568561873,0.5379310344827586,0.1923076923076923,Tidak,0.23076923076923078,0.8775510204081631,0.43877551020408156,0.6457960644007166,0.6411764705882348,Ya,0.75,0.41239892183288407,0.38740920096852294,Tidak,Tidak,Tidak
15658,0.2040816326530612,11.4,Tidak,0.023411371237458192,0.2275862068965517,0.375,0.1076923076923077,0.1076923076923077,0.836734693877551,0.9591836734693877,0.6296958855098396,0.5764705882352956,0.25,Ya,0.17520215633423178,0.07021791767554479,Tidak,Ya,Ya
15660,0.3790087463556851,17.2,5.0,0.03678929765886288,0.5793103448275863,0.4134615384615385,0.23076923076923078,0.47692307692307695,0.9591836734693877,0.4897959183673469,0.4740608228980321,0.3999999999999986,Ya,0.25,0.32075471698113206,0.2929782082324454,Ya,Tidak,Ya
15662,0.3265306122448979,23.2,Tidak,0.03678929765886288,0.710344827586207,0.2884615384615385,0.26153846153846155,0.2,0.683673469387755,0.3571428571428571,0.7620751341681604,0.6941176470588246,0.75,0.5,0.3908355795148247,0.43341404358353497,Tidak,Tidak,Tidak
15664,0.3819241982507288,17.5,Tidak,0.06354515050167224,0.6,0.6057692307692308,0.2923076923076923,0.4307692307692308,0.5306122448979591,0.3571428571428571,0.4203935599284456,0.3411764705882341,0.125,0.125,0.28301886792452824,0.2760290556900726,Tidak,Tidak,Tidak
15665,0.29446064139941686,11.7,Tidak,0.08026755852842808,0.5724137931034483,0.4615384615384615,0.26153846153846155,0.6307692307692307,0.5306122448979591,0.510204081632653,0.45617173524150445,0.466666666666665,0.375,0.875,0.23719676549865226,0.11622276029055688,Tidak,Tidak,Tidak
15667,0.7434402332361515,26.4,Tidak,0.12709030100334448,0.020689655172413793,0.375,0.47692307692307695,0.3076923076923077,0.6530612244897959,0.6224489795918366,0.6100178890876577,0.5686274509803937,0.875,0.875,0.6172506738544474,0.4794188861985471,Tidak,Tidak,Tidak
15668,0.6384839650145772,34.2,Tidak,0.17725752508361203,0.8413793103448275,0.2884615384615385,0.1076923076923077,0.2923076923076923,0.346938775510204,0.28571428571428564,0.5796064400715579,0.5529411764705863,Tidak,Tidak,0.7412398921832885,0.6610169491525423,Tidak,Tidak,Tidak
15670,0.4606413994169095,25.6,Tidak,0.12709030100334448,0.7517241379310345,0.2884615384615385,0.23076923076923078,0.36923076923076925,0.5918367346938774,0.32653061224489793,0.5670840787119893,0.5078431372549019,0.125,0.5,0.4824797843665768,0.4842615012106537,Tidak,Tidak,Tidak
15671,0.20699708454810495,24.4,Tidak,0.12040133779264214,0.7655172413793103,0.2692307692307692,0.3076923076923077,0.2923076923076923,0.24489795918367344,0.07142857142857142,0.7549194991055472,0.6921568627450974,0.125,0.375,0.4528301886792452,0.46246973365617416,Tidak,Tidak,Tidak
15675,0.3877551020408163,17.7,0.4,0.08695652173913043,0.5379310344827586,0.33653846153846156,0.23076923076923078,0.47692307692307695,0.5408163265306122,0.3775510204081632,0.7084078711985704,0.7235294117647051,0.875,0.75,0.34501347708894875,0.2663438256658595,Tidak,Tidak,Tidak
15680,0.8454810495626821,29.1,9.0,0.03678929765886288,Tidak,0.125,0.2,0.13846153846153847,0.8979591836734693,0.7551020408163265,0.4364937388193191,0.3999999999999986,0.875,0.875,0.706199460916442,0.5811138014527845,Ya,Tidak,Ya
15681,0.271137026239067,20.7,Tidak,0.04013377926421404,0.7172413793103448,0.10576923076923078,0.09230769230769231,0.03076923076923077,0.510204081632653,0.26530612244897955,0.6654740608228984,0.6196078431372563,Tidak,Tidak,0.34501347708894875,0.3753026634382566,Tidak,Tidak,Tidak
15683,0.44897959183673464,27.2,Tidak,0.16053511705685616,0.8068965517241379,0.3942307692307692,0.4307692307692308,0.36923076923076925,0.18367346938775508,0.16326530612244897,0.6779964221824706,0.613725490196078,Tidak,Tidak,0.5309973045822103,0.5036319612590798,Tidak,Tidak,Tidak
15684,0.5772594752186588,34.1,Tidak,0.2006688963210702,0.896551724137931,0.2884615384615385,0.36923076923076925,0.23076923076923078,0.15306122448979592,0.03061224489795918,0.5652951699463351,0.5254901960784331,Tidak,0.25,0.6199460916442049,0.6755447941888619,Tidak,Tidak,Tidak
15687,0.4402332361516035,22.8,Tidak,0.15050167224080266,0.8827586206896552,0.43269230769230776,0.4307692307692308,0.6000000000000001,0.5306122448979591,0.4183673469387755,0.6440071556350624,0.6196078431372563,0.125,0.625,0.42857142857142855,0.3946731234866828,Tidak,Tidak,Tidak
15689,0.5714285714285714,19.0,4.4,0.046822742474916385,0.04827586206896552,0.1923076923076923,0.23076923076923078,0.3076923076923077,0.9795918367346937,0.8775510204081631,0.6654740608228984,0.6235294117647072,0.875,0.875,0.4070080862533692,0.3220338983050847,Ya,Ya,Ya
15690,0.314868804664723,15.7,Ya,0.05016722408026755,0.42068965517241375,0.5865384615384615,0.6000000000000001,0.5692307692307692,0.6632653061224489,0.6122448979591836,0.4955277280858681,0.5117647058823529,0.75,0.875,0.3099730458221024,0.23486682808716702,Tidak,Tidak,Ya
15693,0.22448979591836732,11.1,Ya,0.016722408026755852,0.2482758620689655,0.10576923076923078,0.13846153846153847,0.16923076923076924,0.8673469387755101,0.5816326530612245,0.6672629695885526,0.650980392156864,0.875,0.875,0.16711590296495954,0.1452784503631961,Tidak,Tidak,Tidak
15699,0.6880466472303205,22.1,Ya,0.06688963210702341,0.034482758620689655,0.21153846153846156,0.23076923076923078,0.26153846153846155,0.8673469387755101,0.683673469387755,0.5134168157423993,0.44901960784313744,0.875,0.875,0.5094339622641509,0.3946731234866828,Tidak,Tidak,Ya
15702,0.3002915451895043,14.2,Ya,0.04013377926421404,0.38620689655172413,0.3942307692307692,0.4307692307692308,0.46153846153846156,0.8163265306122448,0.6122448979591836,0.3828264758497326,0.3607843137254889,0.75,0.875,0.23989218328840967,0.13801452784503626,Tidak,Ya,Ya
15703,0.6326530612244897,23.6,Tidak,0.09364548494983277,0.39999999999999997,0.23076923076923078,0.1076923076923077,0.16923076923076924,0.6326530612244897,0.6020408163265305,0.7549194991055472,0.7450980392156872,0.125,0.875,0.5768194070080862,0.4309927360774818,Tidak,Tidak,Tidak
15705,0.4693877551020408,41.0,Tidak,0.14715719063545152,0.9241379310344827,0.21153846153846156,0.16923076923076924,0.2923076923076923,0.4897959183673469,0.13265306122448978,0.5652951699463351,0.5098039215686292,Tidak,0.125,0.5795148247978437,0.8401937046004841,Tidak,Tidak,Tidak
15706,0.6705539358600582,32.2,Tidak,0.10702341137123746,0.8068965517241379,0.375,0.2,0.46153846153846156,0.7142857142857142,0.4591836734693877,0.5062611806797861,0.44313725490196276,0.75,0.75,0.6307277628032345,0.631961259079903,Tidak,Tidak,Tidak
15711,0.7813411078717201,35.9,Tidak,0.15719063545150502,0.32413793103448274,0.43269230769230776,0.16923076923076924,0.23076923076923078,0.3775510204081632,0.16326530612244897,0.6100178890876577,0.5803921568627466,0.75,0.875,0.692722371967655,0.7142857142857141,Tidak,Ya,Tidak
15712,0.5743440233236151,23.9,Ya,0.07692307692307691,0.6620689655172414,0.2692307692307692,0.2923076923076923,0.26153846153846155,0.6428571428571428,0.4285714285714285,0.4973166368515223,0.48627450980391984,0.875,0.25,0.4150943396226415,0.43825665859564156,Tidak,Tidak,Tidak
15716,0.510204081632653,22.6,Tidak,0.07023411371237458,0.19310344827586207,0.25,0.13846153846153847,0.2,0.5408163265306122,0.3571428571428571,0.7227191413237932,0.6588235294117659,0.5,0.875,0.3881401617250673,0.40677966101694907,Tidak,Tidak,Tidak
15722,0.8396501457725947,32.1,0.4,0.08695652173913043,0.5379310344827586,0.25,0.23076923076923078,0.23076923076923078,0.7755102040816325,0.6530612244897959,0.48121645796064527,0.42352941176470793,0.5,0.5,0.7304582210242587,0.6295399515738498,Tidak,Tidak,Ya
15723,0.7317784256559765,26.1,Tidak,0.08695652173913043,0.06896551724137931,0.375,0.4,0.3076923076923077,0.6632653061224489,0.8163265306122448,0.4901610017889091,0.4549019607843121,0.875,Ya,0.6576819407008087,0.46246973365617416,Tidak,Ya,Ya
15724,0.4868804664723031,27.7,Tidak,0.043478260869565216,0.6068965517241379,0.14423076923076922,0.16923076923076924,0.13846153846153847,0.7244897959183673,0.3571428571428571,0.5116279069767451,0.44313725490196276,0.5,0.125,0.4016172506738544,0.5254237288135593,Tidak,Tidak,Tidak
15726,0.9475218658892127,32.2,Tidak,0.10367892976588629,0.3310344827586207,0.3557692307692308,0.4,0.47692307692307695,0.7346938775510203,0.6224489795918366,0.4203935599284456,0.3588235294117652,0.875,0.875,0.7951482479784366,0.6537530266343825,Tidak,Tidak,Ya
15727,0.5714285714285714,20.9,Tidak,0.11371237458193979,0.4896551724137931,0.2692307692307692,0.2,0.3384615384615385,0.6530612244897959,0.6530612244897959,0.6565295169946346,0.650980392156864,0.875,0.625,0.4959568733153638,0.33171912832929773,Tidak,Tidak,Tidak
15728,0.8367346938775508,33.7,Tidak,0.12040133779264214,0.6758620689655173,0.25,0.26153846153846155,0.26153846153846155,0.7653061224489796,0.44897959183673464,0.5062611806797861,0.4411764705882355,0.75,0.625,0.7412398921832885,0.6803874092009684,Tidak,Tidak,Tidak
15731,0.4897959183673468,24.5,3.6,0.11371237458193979,0.7448275862068966,0.4134615384615385,0.13846153846153847,0.5384615384615385,0.9387755102040816,0.4183673469387755,0.6189624329159216,0.6294117647058854,0.5,0.5,0.398921832884097,0.4503631961259079,Ya,Tidak,Tidak
15732,0.45189504373177836,22.5,Tidak,0.06688963210702341,0.7034482758620689,0.23076923076923078,0.2,0.3384615384615385,0.6224489795918366,0.4081632653061224,0.5652951699463351,0.5137254901960766,0.875,0.25,0.3773584905660377,0.3922518159806294,Tidak,Tidak,Tidak
15734,0.43440233236151593,18.9,2.6,0.03678929765886288,0.38620689655172413,0.23076923076923078,0.16923076923076924,0.23076923076923078,0.7448979591836734,0.7755102040816325,0.753130590339893,0.7078431372549048,0.75,0.75,0.3800539083557951,0.2929782082324454,Ya,Tidak,Tidak
15735,0.6705539358600582,35.2,Tidak,0.15050167224080266,0.696551724137931,0.4134615384615385,0.26153846153846155,0.47692307692307695,0.44897959183673464,0.10204081632653061,0.5205724508050089,0.4392156862745118,0.125,0.625,0.6846361185983828,0.721549636803874,Tidak,Tidak,Tidak
15738,0.32069970845481044,12.8,1.2,0.033444816053511704,0.5586206896551724,0.31730769230769235,0.3076923076923077,0.2923076923076923,0.6122448979591836,0.4285714285714285,0.5348837209302317,0.5823529411764703,0.25,0.125,0.24258760107816707,0.14769975786924938,Ya,Tidak,Tidak
15740,0.6734693877551019,26.6,14.0,0.026755852842809364,0.23448275862068965,0.21153846153846156,0.03076923076923077,0.1076923076923077,0.9183673469387754,0.6326530612244897,0.30769230769231015,0.2784313725490186,0.875,0.875,0.5202156334231806,0.4769975786924938,Ya,Tidak,Ya
15741,0.18075801749271136,16.7,Tidak,0.013377926421404682,0.5172413793103449,0.08653846153846154,0.16923076923076924,0.23076923076923078,0.9897959183673468,0.6326530612244897,0.8694096601073369,0.8274509803921575,0.375,0.375,0.12668463611859837,0.2832929782082324,Tidak,Tidak,Tidak
15750,0.3440233236151603,20.1,Tidak,0.033444816053511704,0.6896551724137931,0.14423076923076922,0.2,0.23076923076923078,0.8775510204081631,0.38775510204081626,0.7262969588551016,0.6882352941176499,Tidak,Tidak,0.25336927223719674,0.35593220338983045,Tidak,Tidak,Tidak
15751,0.5947521865889212,33.1,Tidak,0.11036789297658862,0.6551724137931034,0.3557692307692308,0.2923076923076923,0.3384615384615385,0.4999999999999999,0.15306122448979592,0.5295169946332763,0.47058823529411953,0.875,0.875,0.5741239892183289,0.6610169491525423,Tidak,Tidak,Tidak
15752,0.7521865889212827,29.7,Tidak,0.16053511705685616,0.7379310344827585,0.2692307692307692,0.13846153846153847,0.26153846153846155,0.5816326530612245,0.5714285714285714,0.41144901610017826,0.3921568627451002,0.75,0.125,0.6873315363881402,0.5205811138014527,Tidak,Tidak,Tidak
15756,0.6297376093294459,20.4,Tidak,0.08026755852842808,0.1793103448275862,0.4134615384615385,0.4307692307692308,0.46153846153846156,0.5408163265306122,0.6530612244897959,0.7209302325581426,0.7137254901960794,0.5,0.75,0.522911051212938,0.3462469733656174,Tidak,Ya,Tidak
15761,0.2682215743440233,12.5,3.2,0.013377926421404682,0.13793103448275862,0.25,0.23076923076923078,0.2,0.7346938775510203,0.7142857142857142,0.7763864042933832,0.8392156862745139,Ya,0.875,0.2776280323450135,0.16464891041162222,Ya,Tidak,Tidak
15762,0.27405247813411077,22.6,Tidak,0.06688963210702341,0.6896551724137931,0.21153846153846156,0.3076923076923077,0.23076923076923078,0.5408163265306122,0.24489795918367344,0.5760286225402531,0.4882352941176471,0.75,0.75,0.3584905660377358,0.41404358353510884,Tidak,Tidak,Tidak
15764,0.09912536443148687,13.1,Tidak,0.013377926421404682,0.496551724137931,0.08653846153846154,0.09230769230769231,0.03076923076923077,0.8979591836734693,0.6224489795918366,0.7871198568873012,0.7784313725490186,0.125,0.25,0.07816711590296496,0.16222760290556898,Tidak,Tidak,Tidak
15767,0.6851311953352769,23.7,16.6,0.09698996655518394,0.027586206896551724,0.5192307692307692,0.3076923076923077,0.3076923076923077,0.8775510204081631,0.8877551020408162,0.6529516994633298,0.6450980392156858,0.875,0.875,0.5121293800539084,0.3704600484261501,Ya,Ya,Ya
15768,0.39067055393586003,23.6,Tidak,0.08361204013377926,0.7034482758620689,0.2692307692307692,0.09230769230769231,0.4,0.6020408163265305,0.510204081632653,0.6708407871198574,0.6352941176470601,Tidak,0.125,0.47978436657681933,0.40920096852300236,Tidak,Tidak,Tidak
15769,0.889212827988338,30.9,9.2,0.12709030100334448,0.33793103448275863,0.3076923076923077,0.26153846153846155,0.36923076923076925,0.7755102040816325,0.8163265306122448,0.45438282647585027,0.4058823529411768,0.375,0.875,0.7331536388140162,0.5690072639225181,Ya,Ya,Ya
15772,0.6209912536443148,23.3,Tidak,0.11705685618729096,0.5172413793103449,0.3557692307692308,0.36923076923076925,0.3076923076923077,0.7346938775510203,0.43877551020408156,0.5420393559928449,0.5666666666666664,0.875,0.375,0.4690026954177897,0.40920096852300236,Tidak,Tidak,Tidak
15778,0.35568513119533524,11.7,8.6,0.02006688963210702,0.4689655172413793,0.5865384615384615,0.26153846153846155,0.4307692307692308,0.836734693877551,0.5306122448979591,0.4865831842576043,0.5470588235294116,0.875,0.375,0.22641509433962262,0.15254237288135591,Ya,Tidak,Ya
15779,0.857142857142857,34.3,0.2,0.09698996655518394,0.6896551724137931,0.23076923076923078,0.2,0.3076923076923077,0.6020408163265305,0.44897959183673464,0.47763864042934046,0.3999999999999986,0.875,0.375,0.8113207547169811,0.704600484261501,Tidak,Tidak,Tidak
15781,0.18950437317784255,18.0,Tidak,0.02006688963210702,0.6206896551724138,0.4134615384615385,0.2923076923076923,0.5692307692307692,0.8673469387755101,0.6224489795918366,0.758497316636852,0.7274509803921596,0.125,0.125,0.32075471698113206,0.30024213075060524,Tidak,Tidak,Tidak
15782,0.6064139941690961,28.8,Tidak,0.10367892976588629,0.6551724137931034,0.25,Tidak,0.4307692307692308,0.6530612244897959,0.6530612244897959,0.5885509838998217,0.5470588235294116,0.375,0.375,0.6549865229110512,0.5157384987893462,Tidak,Tidak,Tidak
15792,0.5481049562682215,23.8,Tidak,0.056856187290969896,0.7310344827586207,0.1634615384615385,0.16923076923076924,0.2,0.683673469387755,0.39795918367346933,0.7871198568873012,0.7666666666666693,0.25,0.25,0.48787061994609154,0.4576271186440677,Tidak,Tidak,Tidak
15795,0.7492711370262389,27.6,Tidak,0.14715719063545152,0.47586206896551725,0.4134615384615385,0.47692307692307695,0.36923076923076925,0.6122448979591836,0.846938775510204,0.4257602862254046,0.42156862745098067,0.875,0.875,0.6873315363881402,0.46973365617433405,Tidak,Tidak,Ya
15804,0.39650145772594747,18.5,0.6,0.06688963210702341,0.8620689655172413,0.2884615384615385,0.4307692307692308,0.4,0.44897959183673464,0.43877551020408156,0.5992844364937397,0.6235294117647072,0.25,0.125,0.398921832884097,0.3196125907990314,Tidak,Tidak,Tidak
15807,0.43731778425655976,21.0,Tidak,0.056856187290969896,0.6344827586206896,0.3557692307692308,0.36923076923076925,0.36923076923076925,0.4285714285714285,0.26530612244897955,0.7692307692307736,0.7450980392156872,0.25,0.375,0.3908355795148247,0.3801452784503631,Tidak,Tidak,Tidak
15808,0.6413994169096209,19.9,8.0,0.06020066889632107,0.034482758620689655,0.43269230769230776,0.4,0.5384615384615385,0.9489795918367346,0.9489795918367346,0.3470483005366738,0.32156862745097925,Ya,Ya,0.45013477088948783,0.30024213075060524,Ya,Ya,Ya
15810,0.2215743440233236,15.6,0.2,0.01003344481605351,0.296551724137931,0.1634615384615385,0.1076923076923077,0.1076923076923077,0.9897959183673468,0.8265306122448979,0.7728085867620749,0.7803921568627494,0.625,0.75,0.18059299191374661,0.1961259079903147,Tidak,Tidak,Tidak
15814,0.7084548104956268,27.9,Tidak,0.10702341137123746,0.5241379310344827,0.3076923076923077,0.1076923076923077,0.46153846153846156,0.8673469387755101,0.6632653061224489,0.5330948121645811,0.537254901960786,0.875,0.5,0.6037735849056604,0.5254237288135593,Tidak,Tidak,Tidak
15816,0.5072886297376092,25.2,Tidak,0.08026755852842808,0.7586206896551724,0.14423076923076922,0.06153846153846154,0.16923076923076924,0.6428571428571428,0.4285714285714285,0.6475849731663708,0.5803921568627466,0.125,Ya,0.5175202156334232,0.46489104116222746,Tidak,Tidak,Tidak
15818,0.5568513119533527,28.0,Tidak,0.11705685618729096,0.7448275862068966,0.21153846153846156,0.16923076923076924,0.26153846153846155,0.5408163265306122,0.23469387755102042,0.7835420393559964,0.7215686274509814,0.125,Tidak,0.48787061994609154,0.5496368038740919,Tidak,Tidak,Tidak
15819,0.4285714285714285,23.1,Tidak,0.05016722408026755,0.6137931034482759,0.1634615384615385,0.03076923076923077,0.2,0.7448979591836734,0.4081632653061224,0.8729874776386417,0.8000000000000043,0.75,0.125,0.35040431266846356,0.4285714285714285,Tidak,Tidak,Tidak
15820,0.40816326530612246,26.8,Tidak,0.06688963210702341,0.6896551724137931,0.31730769230769235,0.16923076923076924,0.2,0.38775510204081626,0.19387755102040816,0.7495527728085882,0.7098039215686285,0.125,Tidak,0.49865229110512127,0.523002421307506,Tidak,Tidak,Tidak
15825,0.41982507288629733,24.8,Tidak,0.09698996655518394,0.8344827586206897,0.2884615384615385,0.26153846153846155,0.5076923076923077,0.36734693877551017,0.3061224489795918,0.6833631484794296,0.6235294117647072,0.125,Tidak,0.3962264150943396,0.38498789346246964,Tidak,Tidak,Tidak
15826,0.5276967930029154,30.1,Tidak,0.12040133779264214,0.8413793103448275,0.3076923076923077,0.23076923076923078,0.13846153846153847,0.673469387755102,0.21428571428571427,0.5760286225402531,0.5490196078431389,Tidak,0.25,0.46630727762803226,0.5641646489104115,Tidak,Tidak,Tidak
15831,0.40524781341107863,23.6,Tidak,0.06688963210702341,0.7724137931034483,0.3076923076923077,0.3076923076923077,0.4307692307692308,0.683673469387755,0.43877551020408156,0.6690518783542032,0.6313725490196092,0.125,Tidak,0.3881401617250673,0.4188861985472154,Tidak,Tidak,Tidak
15833,0.38483965014577254,18.3,Tidak,0.05351170568561873,0.5103448275862069,0.10576923076923078,0.09230769230769231,0.2,0.8877551020408162,0.5408163265306122,0.6940966010733476,0.6588235294117659,0.75,0.375,0.33423180592991913,0.30750605326876507,Tidak,Tidak,Tidak
15837,0.16909620991253643,14.0,Tidak,0.01003344481605351,0.5724137931034483,0.125,0.09230769230769231,0.2,0.9693877551020407,0.4897959183673469,0.7155635062611836,0.650980392156864,0.125,0.125,0.10781671159029649,0.21065375302663436,Tidak,Tidak,Tidak
15839,0.49271137026239054,24.8,Tidak,0.046822742474916385,0.7793103448275862,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.4897959183673469,0.31632653061224486,0.47048300536672727,0.42352941176470793,0.75,0.5,0.43396226415094336,0.47215496368038734,Tidak,Ya,Tidak
15844,0.35568513119533524,15.8,4.0,0.006688963210702341,0.42758620689655175,0.2884615384615385,0.36923076923076925,0.3384615384615385,0.9693877551020407,0.9897959183673468,0.5724508050089447,0.6235294117647072,0.375,0.625,0.2641509433962264,0.2130750605326876,Ya,Tidak,Ya
15846,0.2215743440233236,17.2,3.4,0.11371237458193979,0.7724137931034483,0.2884615384615385,0.09230769230769231,0.3076923076923077,0.693877551020408,0.38775510204081626,0.5974955277280856,0.5823529411764703,Tidak,0.375,0.25067385444743934,0.2639225181598062,Ya,Tidak,Tidak
15848,0.8717201166180756,31.2,Tidak,0.1806020066889632,0.8206896551724138,0.2692307692307692,0.36923076923076925,0.4307692307692308,0.5408163265306122,0.6020408163265305,0.5509838998211123,0.4941176470588218,0.5,0.25,0.7654986522911051,0.5907990314769974,Tidak,Tidak,Tidak
